NAICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0-4,5-9,10-19,<20,20-99,100-499,<500,500+,,,,,,,,,,,,,,,,,,,,,
212113,Anthracite Mining,Firms,56,16,12,12,40,12,3,55,1,,,,,,,,,,,,,,,,,,,,,
212113,Anthracite Mining,Establishments,66,16,12,13,41,18,6,65,1,,,,,,,,,,,,,,,,,,,,,
212113,Anthracite Mining,Employment,"1,309",37,[b],156,[e],478,340,[g],[c],,,,,,,,,,,,,,,,,,,,,
212113,Anthracite Mining,"Annual Payroll ($1,000)","67,747","1,397",(D),"8,931",(D),"19,985","17,452",(D),(D),,,,,,,,,,,,,,,,,,,,,
2122,Metal Ore Mining,Firms,233,120,38,21,179,19,14,212,21,,,,,,,,,,,,,,,,,,,,,
2122,Metal Ore Mining,Establishments,301,120,39,21,180,31,20,231,70,,,,,,,,,,,,,,,,,,,,,
2122,Metal Ore Mining,Employment,"26,419",163,250,261,674,606,"3,391","4,671","21,748",,,,,,,,,,,,,,,,,,,,,
2122,Metal Ore Mining,"Annual Payroll ($1,000)","1,647,178","11,624","15,095","11,921","38,640","37,246","218,122","294,008","1,353,170",,,,,,,,,,,,,,,,,,,,,
21221,Iron Ore Mining,Firms,21,7,4,3,14,3,1,18,3,,,,,,,,,,,,,,,,,,,,,
21221,Iron Ore Mining,Establishments,27,7,4,3,14,3,1,18,9,,,,,,,,,,,,,,,,,,,,,
21221,Iron Ore Mining,Employment,"5,109",[a],28,34,[b],[b],[e],496,"4,613",,,,,,,,,,,,,,,,,,,,,
21221,Iron Ore Mining,"Annual Payroll ($1,000)","371,228",(D),"2,540","1,867",(D),(D),(D),"29,747","341,481",,,,,,,,,,,,,,,,,,,,,
212210,Iron Ore Mining,Firms,21,7,4,3,14,3,1,18,3,,,,,,,,,,,,,,,,,,,,,
212210,Iron Ore Mining,Establishments,27,7,4,3,14,3,1,18,9,,,,,,,,,,,,,,,,,,,,,
212210,Iron Ore Mining,Employment,"5,109",[a],28,34,[b],[b],[e],496,"4,613",,,,,,,,,,,,,,,,,,,,,
212210,Iron Ore Mining,"Annual Payroll ($1,000)","371,228",(D),"2,540","1,867",(D),(D),(D),"29,747","341,481",,,,,,,,,,,,,,,,,,,,,
21222,Gold Ore and Silver Ore Mining,Firms,130,78,22,9,109,8,8,125,5,,,,,,,,,,,,,,,,,,,,,
21222,Gold Ore and Silver Ore Mining,Establishments,154,78,23,9,110,14,12,136,18,,,,,,,,,,,,,,,,,,,,,
21222,Gold Ore and Silver Ore Mining,Employment,"8,859",109,144,103,356,224,"1,978","2,558","6,301",,,,,,,,,,,,,,,,,,,,,
21222,Gold Ore and Silver Ore Mining,"Annual Payroll ($1,000)","532,091","7,487","9,174","4,132","20,793","21,537","115,418","157,748","374,343",,,,,,,,,,,,,,,,,,,,,
212221,Gold Ore Mining,Firms,120,72,21,8,101,8,6,115,5,,,,,,,,,,,,,,,,,,,,,
212221,Gold Ore Mining,Establishments,143,72,22,8,102,14,9,125,18,,,,,,,,,,,,,,,,,,,,,
212221,Gold Ore Mining,Employment,"8,231",[c],[c],[b],335,224,"1,371","1,930","6,301",,,,,,,,,,,,,,,,,,,,,
212221,Gold Ore Mining,"Annual Payroll ($1,000)","500,891",(D),(D),(D),"19,492","21,537","85,519","126,548","374,343",,,,,,,,,,,,,,,,,,,,,
212222,Silver Ore Mining,Firms,11,6,1,1,8,0,3,11,0,,,,,,,,,,,,,,,,,,,,,
212222,Silver Ore Mining,Establishments,11,6,1,1,8,0,3,11,0,,,,,,,,,,,,,,,,,,,,,
212222,Silver Ore Mining,Employment,628,[a],[a],[a],21,0,607,628,0,,,,,,,,,,,,,,,,,,,,,
212222,Silver Ore Mining,"Annual Payroll ($1,000)","31,200",(D),(D),(D),"1,301",0,"29,899","31,200",0,,,,,,,,,,,,,,,,,,,,,
21223,"Copper, Nickel, Lead, and Zinc Mining",Firms,34,13,6,4,23,1,2,26,8,,,,,,,,,,,,,,,,,,,,,
21223,"Copper, Nickel, Lead, and Zinc Mining",Establishments,52,13,6,4,23,1,2,26,26,,,,,,,,,,,,,,,,,,,,,
21223,"Copper, Nickel, Lead, and Zinc Mining",Employment,"8,941",[a],38,60,[c],[b],[f],667,"8,274",,,,,,,,,,,,,,,,,,,,,
21223,"Copper, Nickel, Lead, and Zinc Mining","Annual Payroll ($1,000)","522,920",(D),"1,851","3,219",(D),(D),(D),"52,605","470,315",,,,,,,,,,,,,,,,,,,,,
212231,Lead Ore and Zinc Ore Mining,Firms,12,4,1,2,7,0,0,7,5,,,,,,,,,,,,,,,,,,,,,
212231,Lead Ore and Zinc Ore Mining,Establishments,18,4,1,2,7,0,0,7,11,,,,,,,,,,,,,,,,,,,,,
212231,Lead Ore and Zinc Ore Mining,Employment,"1,371",[a],[a],[b],39,0,0,39,"1,332",,,,,,,,,,,,,,,,,,,,,
212231,Lead Ore and Zinc Ore Mining,"Annual Payroll ($1,000)","89,942",(D),(D),(D),"2,109",0,0,"2,109","87,833",,,,,,,,,,,,,,,,,,,,,
212234,Copper Ore and Nickel Ore Mining,Firms,23,9,5,2,16,1,2,19,4,,,,,,,,,,,,,,,,,,,,,
212234,Copper Ore and Nickel Ore Mining,Establishments,34,9,5,2,16,1,2,19,15,,,,,,,,,,,,,,,,,,,,,
212234,Copper Ore and Nickel Ore Mining,Employment,"7,570",[a],[b],[b],[b],[b],[f],628,"6,942",,,,,,,,,,,,,,,,,,,,,
212234,Copper Ore and Nickel Ore Mining,"Annual Payroll ($1,000)","432,978",(D),(D),(D),(D),(D),(D),"50,496","382,482",,,,,,,,,,,,,,,,,,,,,
21229,Other Metal Ore Mining,Firms,52,22,6,5,33,8,3,44,8,,,,,,,,,,,,,,,,,,,,,
21229,Other Metal Ore Mining,Establishments,68,22,6,5,33,13,5,51,17,,,,,,,,,,,,,,,,,,,,,
21229,Other Metal Ore Mining,Employment,"3,510",33,40,64,137,254,559,950,"2,560",,,,,,,,,,,,,,,,,,,,,
21229,Other Metal Ore Mining,"Annual Payroll ($1,000)","220,939","1,963","1,530","2,703","6,196","11,069","36,643","53,908","167,031",,,,,,,,,,,,,,,,,,,,,
212291,Uranium-Radium-Vanadium Ore Mining,Firms,17,5,1,0,6,7,1,14,3,,,,,,,,,,,,,,,,,,,,,
212291,Uranium-Radium-Vanadium Ore Mining,Establishments,28,5,1,0,6,12,1,19,9,,,,,,,,,,,,,,,,,,,,,
212291,Uranium-Radium-Vanadium Ore Mining,Employment,481,[a],[a],0,[a],[c],[c],344,137,,,,,,,,,,,,,,,,,,,,,
212291,Uranium-Radium-Vanadium Ore Mining,"Annual Payroll ($1,000)","25,696",(D),(D),0,(D),(D),(D),"18,369","7,327",,,,,,,,,,,,,,,,,,,,,
212299,All Other Metal Ore Mining,Firms,35,17,5,5,27,1,2,30,5,,,,,,,,,,,,,,,,,,,,,
212299,All Other Metal Ore Mining,Establishments,40,17,5,5,27,1,4,32,8,,,,,,,,,,,,,,,,,,,,,
212299,All Other Metal Ore Mining,Employment,"3,029",[b],[b],64,[c],[b],[e],606,"2,423",,,,,,,,,,,,,,,,,,,,,
212299,All Other Metal Ore Mining,"Annual Payroll ($1,000)","195,243",(D),(D),"2,703",(D),(D),(D),"35,539","159,704",,,,,,,,,,,,,,,,,,,,,
2123,Nonmetallic Mineral Mining and Quarrying,Firms,"3,615","1,485",609,616,"2,710",621,174,"3,505",110,,,,,,,,,,,,,,,,,,,,,
2123,Nonmetallic Mineral Mining and Quarrying,Establishments,"5,697","1,485",609,628,"2,722",803,506,"4,031","1,666",,,,,,,,,,,,,,,,,,,,,
2123,Nonmetallic Mineral Mining and Quarrying,Employment,"96,261","2,471","4,082","8,264","14,817","20,989","14,536","50,342","45,919",,,,,,,,,,,,,,,,,,,,,
2123,Nonmetallic Mineral Mining and Quarrying,"Annual Payroll ($1,000)","4,687,733","124,890","150,591","336,696","612,177","925,388","731,208","2,268,773","2,418,960",,,,,,,,,,,,,,,,,,,,,
21231,Stone Mining and Quarrying,Firms,"1,475",491,251,278,"1,020",303,88,"1,411",64,,,,,,,,,,,,,,,,,,,,,
21231,Stone Mining and Quarrying,Establishments,"2,685",491,251,280,"1,022",397,274,"1,693",992,,,,,,,,,,,,,,,,,,,,,
21231,Stone Mining and Quarrying,Employment,"49,323",796,"1,679","3,748","6,223","10,619","7,812","24,654","24,669",,,,,,,,,,,,,,,,,,,,,
21231,Stone Mining and Quarrying,"Annual Payroll ($1,000)","2,413,815","40,210","59,647","145,653","245,510","472,736","382,661","1,100,907","1,312,908",,,,,,,,,,,,,,,,,,,,,
212311,Dimension Stone Mining and Quarrying,Firms,380,203,60,58,321,42,8,371,9,,,,,,,,,,,,,,,,,,,,,
212311,Dimension Stone Mining and Quarrying,Establishments,401,203,60,58,321,44,9,374,27,,,,,,,,,,,,,,,,,,,,,
212311,Dimension Stone Mining and Quarrying,Employment,"4,321",287,393,784,"1,464","1,540",860,"3,864",457,,,,,,,,,,,,,,,,,,,,,
212311,Dimension Stone Mining and Quarrying,"Annual Payroll ($1,000)","157,301","14,911","11,926","24,668","51,505","50,113","33,525","135,143","22,158",,,,,,,,,,,,,,,,,,,,,
212312,Crushed and Broken Limestone Mining and Quarrying,Firms,621,125,104,111,340,176,60,576,45,,,,,,,,,,,,,,,,,,,,,
212312,Crushed and Broken Limestone Mining and Quarrying,Establishments,"1,415",125,104,112,341,261,213,815,600,,,,,,,,,,,,,,,,,,,,,
212312,Crushed and Broken Limestone Mining and Quarrying,Employment,"28,791",227,698,"1,527","2,452","5,841","5,392","13,685","15,106",,,,,,,,,,,,,,,,,,,,,
212312,Crushed and Broken Limestone Mining and Quarrying,"Annual Payroll ($1,000)","1,423,720","11,474","26,324","62,322","100,120","261,965","255,811","617,896","805,824",,,,,,,,,,,,,,,,,,,,,
212313,Crushed and Broken Granite Mining and Quarrying,Firms,130,29,20,27,76,27,10,113,17,,,,,,,,,,,,,,,,,,,,,
212313,Crushed and Broken Granite Mining and Quarrying,Establishments,356,29,20,28,77,27,17,121,235,,,,,,,,,,,,,,,,,,,,,
212313,Crushed and Broken Granite Mining and Quarrying,Employment,"8,012",59,133,357,549,"1,037",421,"2,007","6,005",,,,,,,,,,,,,,,,,,,,,
212313,Crushed and Broken Granite Mining and Quarrying,"Annual Payroll ($1,000)","411,475","3,021","5,210","14,073","22,304","47,646","28,684","98,634","312,841",,,,,,,,,,,,,,,,,,,,,
212319,Other Crushed and Broken Stone Mining and Quarrying,Firms,398,134,67,82,283,62,21,366,32,,,,,,,,,,,,,,,,,,,,,
212319,Other Crushed and Broken Stone Mining and Quarrying,Establishments,513,134,67,82,283,65,35,383,130,,,,,,,,,,,,,,,,,,,,,
212319,Other Crushed and Broken Stone Mining and Quarrying,Employment,"8,199",223,455,"1,080","1,758","2,201","1,139","5,098","3,101",,,,,,,,,,,,,,,,,,,,,
212319,Other Crushed and Broken Stone Mining and Quarrying,"Annual Payroll ($1,000)","421,319","10,804","16,187","44,590","71,581","113,012","64,641","249,234","172,085",,,,,,,,,,,,,,,,,,,,,
21232,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",Firms,"1,982",893,330,310,"1,533",287,99,"1,919",63,,,,,,,,,,,,,,,,,,,,,
21232,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",Establishments,"2,697",893,330,317,"1,540",348,210,"2,098",599,,,,,,,,,,,,,,,,,,,,,
21232,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",Employment,"35,609","1,500","2,212","4,103","7,815","8,670","5,220","21,705","13,904",,,,,,,,,,,,,,,,,,,,,
21232,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying","Annual Payroll ($1,000)","1,693,607","73,823","84,063","174,829","332,715","379,237","285,699","997,651","695,956",,,,,,,,,,,,,,,,,,,,,
212321,Construction Sand and Gravel Mining,Firms,"1,810",835,304,289,"1,428",246,87,"1,761",49,,,,,,,,,,,,,,,,,,,,,
212321,Construction Sand and Gravel Mining,Establishments,"2,410",835,304,296,"1,435",297,185,"1,917",493,,,,,,,,,,,,,,,,,,,,,
212321,Construction Sand and Gravel Mining,Employment,"26,338","1,390","2,042","3,836","7,268","7,229","3,847","18,344","7,994",,,,,,,,,,,,,,,,,,,,,
212321,Construction Sand and Gravel Mining,"Annual Payroll ($1,000)","1,258,186","69,923","77,259","164,720","311,902","322,604","213,703","848,209","409,977",,,,,,,,,,,,,,,,,,,,,
212322,Industrial Sand Mining,Firms,88,35,13,9,57,18,2,77,11,,,,,,,,,,,,,,,,,,,,,
212322,Industrial Sand Mining,Establishments,136,35,13,9,57,20,4,81,55,,,,,,,,,,,,,,,,,,,,,
212322,Industrial Sand Mining,Employment,"2,760",[b],[b],[c],[e],519,[c],893,"1,867",,,,,,,,,,,,,,,,,,,,,
212322,Industrial Sand Mining,"Annual Payroll ($1,000)","124,226",(D),(D),(D),(D),"21,640",(D),"36,732","87,494",,,,,,,,,,,,,,,,,,,,,
212324,Kaolin and Ball Clay Mining,Firms,23,1,1,2,4,8,5,17,6,,,,,,,,,,,,,,,,,,,,,
212324,Kaolin and Ball Clay Mining,Establishments,38,1,1,2,4,8,7,19,19,,,,,,,,,,,,,,,,,,,,,
212324,Kaolin and Ball Clay Mining,Employment,"2,985",[a],[a],[b],44,302,826,"1,172","1,813",,,,,,,,,,,,,,,,,,,,,
212324,Kaolin and Ball Clay Mining,"Annual Payroll ($1,000)","163,560",(D),(D),(D),"1,192","10,982","45,716","57,890","105,670",,,,,,,,,,,,,,,,,,,,,
212325,Clay and Ceramic and Refractory Minerals Mining,Firms,82,22,12,10,44,17,7,68,14,,,,,,,,,,,,,,,,,,,,,
212325,Clay and Ceramic and Refractory Minerals Mining,Establishments,113,22,12,10,44,23,14,81,32,,,,,,,,,,,,,,,,,,,,,
212325,Clay and Ceramic and Refractory Minerals Mining,Employment,"3,526",[b],78,125,[c],620,[e],"1,296","2,230",,,,,,,,,,,,,,,,,,,,,
212325,Clay and Ceramic and Refractory Minerals Mining,"Annual Payroll ($1,000)","147,635",(D),"3,568","5,345",(D),"24,011",(D),"54,820","92,815",,,,,,,,,,,,,,,,,,,,,
21239,Other Nonmetallic Mineral Mining and Quarrying,Firms,251,101,28,31,160,48,12,220,31,,,,,,,,,,,,,,,,,,,,,
21239,Other Nonmetallic Mineral Mining and Quarrying,Establishments,315,101,28,31,160,58,22,240,75,,,,,,,,,,,,,,,,,,,,,
21239,Other Nonmetallic Mineral Mining and Quarrying,Employment,"11,329",175,191,413,779,"1,700","1,504","3,983","7,346",,,,,,,,,,,,,,,,,,,,,
21239,Other Nonmetallic Mineral Mining and Quarrying,"Annual Payroll ($1,000)","580,311","10,857","6,881","16,214","33,952","73,415","62,848","170,215","410,096",,,,,,,,,,,,,,,,,,,,,
212391,"Potash, Soda, and Borate Mineral Mining",Firms,14,1,0,1,2,3,2,7,7,,,,,,,,,,,,,,,,,,,,,
212391,"Potash, Soda, and Borate Mineral Mining",Establishments,18,1,0,1,2,4,2,8,10,,,,,,,,,,,,,,,,,,,,,
212391,"Potash, Soda, and Borate Mineral Mining",Employment,"3,366",[a],0,[a],[a],[c],[f],642,"2,724",,,,,,,,,,,,,,,,,,,,,
212391,"Potash, Soda, and Borate Mineral Mining","Annual Payroll ($1,000)","188,405",(D),0,(D),(D),(D),(D),"31,318","157,087",,,,,,,,,,,,,,,,,,,,,
212392,Phosphate Rock Mining,Firms,12,2,3,0,5,1,0,6,6,,,,,,,,,,,,,,,,,,,,,
212392,Phosphate Rock Mining,Establishments,15,2,3,0,5,1,0,6,9,,,,,,,,,,,,,,,,,,,,,
212392,Phosphate Rock Mining,Employment,"1,388",[a],[a],0,[a],[a],0,18,"1,370",,,,,,,,,,,,,,,,,,,,,
212392,Phosphate Rock Mining,"Annual Payroll ($1,000)","92,198",(D),(D),0,(D),(D),0,673,"91,525",,,,,,,,,,,,,,,,,,,,,
212393,Other Chemical and Fertilizer Mineral Mining,Firms,37,14,3,1,18,9,2,29,8,,,,,,,,,,,,,,,,,,,,,
212393,Other Chemical and Fertilizer Mineral Mining,Establishments,45,14,3,1,18,10,2,30,15,,,,,,,,,,,,,,,,,,,,,
212393,Other Chemical and Fertilizer Mineral Mining,Employment,"1,858",27,20,[a],[b],352,[e],694,"1,164",,,,,,,,,,,,,,,,,,,,,
212393,Other Chemical and Fertilizer Mineral Mining,"Annual Payroll ($1,000)","93,460","2,626",837,(D),(D),"16,134",(D),"34,638","58,822",,,,,,,,,,,,,,,,,,,,,
212399,All Other Nonmetallic Mineral Mining,Firms,195,84,22,29,135,37,8,180,15,,,,,,,,,,,,,,,,,,,,,
212399,All Other Nonmetallic Mineral Mining,Establishments,237,84,22,29,135,43,18,196,41,,,,,,,,,,,,,,,,,,,,,
212399,All Other Nonmetallic Mineral Mining,Employment,"4,717",144,[c],[e],[f],"1,224",[f],"2,629","2,088",,,,,,,,,,,,,,,,,,,,,
212399,All Other Nonmetallic Mineral Mining,"Annual Payroll ($1,000)","206,248","7,969",(D),(D),(D),"51,416",(D),"103,586","102,662",,,,,,,,,,,,,,,,,,,,,
213,Support Activities for Mining,Firms,"8,657","4,881","1,329","1,053","7,263","1,093",182,"8,538",119,,,,,,,,,,,,,,,,,,,,,
213,Support Activities for Mining,Establishments,"10,176","4,895","1,364","1,131","7,390","1,350",361,"9,101","1,075",,,,,,,,,,,,,,,,,,,,,
213,Support Activities for Mining,Employment,"214,770","7,251","8,841","14,270","30,362","41,777","26,161","98,300","116,470",,,,,,,,,,,,,,,,,,,,,
213,Support Activities for Mining,"Annual Payroll ($1,000)","12,187,104","479,380","376,619","619,572","1,475,571","2,001,942","1,394,790","4,872,303","7,314,801",,,,,,,,,,,,,,,,,,,,,
2131,Support Activities for Mining,Firms,"8,657","4,881","1,329","1,053","7,263","1,093",182,"8,538",119,,,,,,,,,,,,,,,,,,,,,
2131,Support Activities for Mining,Establishments,"10,176","4,895","1,364","1,131","7,390","1,350",361,"9,101","1,075",,,,,,,,,,,,,,,,,,,,,
2131,Support Activities for Mining,Employment,"214,770","7,251","8,841","14,270","30,362","41,777","26,161","98,300","116,470",,,,,,,,,,,,,,,,,,,,,
2131,Support Activities for Mining,"Annual Payroll ($1,000)","12,187,104","479,380","376,619","619,572","1,475,571","2,001,942","1,394,790","4,872,303","7,314,801",,,,,,,,,,,,,,,,,,,,,
21311,Support Activities for Mining,Firms,"8,657","4,881","1,329","1,053","7,263","1,093",182,"8,538",119,,,,,,,,,,,,,,,,,,,,,
21311,Support Activities for Mining,Establishments,"10,176","4,895","1,364","1,131","7,390","1,350",361,"9,101","1,075",,,,,,,,,,,,,,,,,,,,,
21311,Support Activities for Mining,Employment,"214,770","7,251","8,841","14,270","30,362","41,777","26,161","98,300","116,470",,,,,,,,,,,,,,,,,,,,,
21311,Support Activities for Mining,"Annual Payroll ($1,000)","12,187,104","479,380","376,619","619,572","1,475,571","2,001,942","1,394,790","4,872,303","7,314,801",,,,,,,,,,,,,,,,,,,,,
213111,Drilling Oil and Gas Wells,Firms,"1,833","1,089",231,189,"1,509",229,53,"1,791",42,,,,,,,,,,,,,,,,,,,,,
213111,Drilling Oil and Gas Wells,Establishments,"2,145","1,094",236,208,"1,538",282,103,"1,923",222,,,,,,,,,,,,,,,,,,,,,
213111,Drilling Oil and Gas Wells,Employment,"66,084","1,500","1,504","2,529","5,533","8,912","9,431","23,876","42,208",,,,,,,,,,,,,,,,,,,,,
213111,Drilling Oil and Gas Wells,"Annual Payroll ($1,000)","3,694,586","136,061","62,810","109,766","308,637","443,349","498,185","1,250,171","2,444,415",,,,,,,,,,,,,,,,,,,,,
213112,Support Activities for Oil and Gas Operations,Firms,"6,183","3,536",968,734,"5,238",760,103,"6,101",82,,,,,,,,,,,,,,,,,,,,,
213112,Support Activities for Oil and Gas Operations,Establishments,"7,206","3,544",995,779,"5,318",933,202,"6,453",753,,,,,,,,,,,,,,,,,,,,,
213112,Support Activities for Oil and Gas Operations,Employment,"136,038","5,361","6,444","9,891","21,696","28,734","13,448","63,878","72,160",,,,,,,,,,,,,,,,,,,,,
213112,Support Activities for Oil and Gas Operations,"Annual Payroll ($1,000)","7,813,897","319,180","275,446","426,230","1,020,856","1,376,888","702,907","3,100,651","4,713,246",,,,,,,,,,,,,,,,,,,,,
213113,Support Activities for Coal Mining,Firms,304,103,58,68,229,53,12,294,10,,,,,,,,,,,,,,,,,,,,,
213113,Support Activities for Coal Mining,Establishments,339,104,60,72,236,61,23,320,19,,,,,,,,,,,,,,,,,,,,,
213113,Support Activities for Coal Mining,Employment,"6,022",153,397,936,"1,486","2,140","1,425","5,051",971,,,,,,,,,,,,,,,,,,,,,
213113,Support Activities for Coal Mining,"Annual Payroll ($1,000)","299,820","8,831","16,777","37,407","63,015","89,678","79,236","231,929","67,891",,,,,,,,,,,,,,,,,,,,,
213114,Support Activities for Metal Mining,Firms,105,58,14,10,82,8,10,100,5,,,,,,,,,,,,,,,,,,,,,
213114,Support Activities for Metal Mining,Establishments,193,58,15,11,84,18,18,120,73,,,,,,,,,,,,,,,,,,,,,
213114,Support Activities for Metal Mining,Employment,"2,332",86,95,150,331,237,901,"1,469",863,,,,,,,,,,,,,,,,,,,,,
213114,Support Activities for Metal Mining,"Annual Payroll ($1,000)","174,109","6,669","5,262","14,531","26,462","12,487","62,931","101,880","72,229",,,,,,,,,,,,,,,,,,,,,
213115,Support Activities for Nonmetallic Minerals (except Fuels),Firms,274,95,58,56,209,49,10,268,6,,,,,,,,,,,,,,,,,,,,,
213115,Support Activities for Nonmetallic Minerals (except Fuels),Establishments,293,95,58,61,214,56,15,285,8,,,,,,,,,,,,,,,,,,,,,
213115,Support Activities for Nonmetallic Minerals (except Fuels),Employment,"4,294",151,401,764,"1,316","1,754",956,"4,026",268,,,,,,,,,,,,,,,,,,,,,
213115,Support Activities for Nonmetallic Minerals (except Fuels),"Annual Payroll ($1,000)","204,692","8,639","16,324","31,638","56,601","79,540","51,531","187,672","17,020",,,,,,,,,,,,,,,,,,,,,
22,Utilities,Firms,"6,660","3,589","1,198",514,"5,301",864,294,"6,459",201,,,,,,,,,,,,,,,,,,,,,
22,Utilities,Establishments,"17,326","3,595","1,215",558,"5,368","1,372","1,197","7,937","9,389",,,,,,,,,,,,,,,,,,,,,
22,Utilities,Employment,"633,106","7,060","7,401","6,848","21,309","38,258","49,608","109,175","523,931",,,,,,,,,,,,,,,,,,,,,
22,Utilities,"Annual Payroll ($1,000)","46,292,766","208,434","221,403","306,620","736,457","2,072,871","2,955,196","5,764,524","40,528,242",,,,,,,,,,,,,,,,,,,,,
221,Utilities,Firms,"6,660","3,589","1,198",514,"5,301",864,294,"6,459",201,,,,,,,,,,,,,,,,,,,,,
221,Utilities,Establishments,"17,326","3,595","1,215",558,"5,368","1,372","1,197","7,937","9,389",,,,,,,,,,,,,,,,,,,,,
221,Utilities,Employment,"633,106","7,060","7,401","6,848","21,309","38,258","49,608","109,175","523,931",,,,,,,,,,,,,,,,,,,,,
221,Utilities,"Annual Payroll ($1,000)","46,292,766","208,434","221,403","306,620","736,457","2,072,871","2,955,196","5,764,524","40,528,242",,,,,,,,,,,,,,,,,,,,,
2211,"Electric Power Generation, Transmission and Distribution",Firms,"1,674",352,125,160,637,667,236,"1,540",134,,,,,,,,,,,,,,,,,,,,,
2211,"Electric Power Generation, Transmission and Distribution",Establishments,"9,537",355,132,176,663,"1,079",886,"2,628","6,909",,,,,,,,,,,,,,,,,,,,,
2211,"Electric Power Generation, Transmission and Distribution",Employment,"512,847",532,783,"2,243","3,558","31,315","39,144","74,017","438,830",,,,,,,,,,,,,,,,,,,,,
2211,"Electric Power Generation, Transmission and Distribution","Annual Payroll ($1,000)","39,026,655","56,204","39,332","125,550","221,086","1,749,010","2,358,371","4,328,467","34,698,188",,,,,,,,,,,,,,,,,,,,,
22111,Electric Power Generation,Firms,525,198,57,45,300,77,50,427,98,,,,,,,,,,,,,,,,,,,,,
22111,Electric Power Generation,Establishments,"2,102",198,57,53,308,121,177,606,"1,496",,,,,,,,,,,,,,,,,,,,,
22111,Electric Power Generation,Employment,"120,766",308,348,576,"1,232","3,230","8,033","12,495","108,271",,,,,,,,,,,,,,,,,,,,,
22111,Electric Power Generation,"Annual Payroll ($1,000)","9,714,677","38,091","16,155","36,251","90,497","243,640","571,139","905,276","8,809,401",,,,,,,,,,,,,,,,,,,,,
221111,Hydroelectric Power Generation,Firms,160,84,16,9,109,10,11,130,30,,,,,,,,,,,,,,,,,,,,,
221111,Hydroelectric Power Generation,Establishments,386,84,16,9,109,12,90,211,175,,,,,,,,,,,,,,,,,,,,,
221111,Hydroelectric Power Generation,Employment,"5,784",[c],[b],[c],[e],[e],858,"1,511","4,273",,,,,,,,,,,,,,,,,,,,,
221111,Hydroelectric Power Generation,"Annual Payroll ($1,000)","392,586",(D),(D),(D),(D),(D),"58,323","101,746","290,840",,,,,,,,,,,,,,,,,,,,,
