NAICS,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+
486110,Pipeline transportation of crude oil,Employment,"5,995",[a],13,[a],[a],[b],156,[f],716,"5,279"
486110,Pipeline transportation of crude oil,"Annual Payroll ($1,000)","430,919",(D),"1,028",(D),(D),(D),"10,607",(D),"35,750","395,169"
4862,Pipeline transportation of natural gas,Firms,153,15,45,16,12,88,9,13,110,43
4862,Pipeline transportation of natural gas,Establishments,"2,017",15,45,16,12,88,19,20,127,"1,890"
4862,Pipeline transportation of natural gas,Employment,"38,189",0,92,105,159,356,282,899,"1,537","36,652"
4862,Pipeline transportation of natural gas,"Annual Payroll ($1,000)","2,981,259","1,462","4,993","6,162","11,008","23,625","16,907","46,732","87,264","2,893,995"
48621,Pipeline transportation of natural gas,Firms,153,15,45,16,12,88,9,13,110,43
48621,Pipeline transportation of natural gas,Establishments,"2,017",15,45,16,12,88,19,20,127,"1,890"
48621,Pipeline transportation of natural gas,Employment,"38,189",0,92,105,159,356,282,899,"1,537","36,652"
48621,Pipeline transportation of natural gas,"Annual Payroll ($1,000)","2,981,259","1,462","4,993","6,162","11,008","23,625","16,907","46,732","87,264","2,893,995"
486210,Pipeline transportation of natural gas,Firms,153,15,45,16,12,88,9,13,110,43
486210,Pipeline transportation of natural gas,Establishments,"2,017",15,45,16,12,88,19,20,127,"1,890"
486210,Pipeline transportation of natural gas,Employment,"38,189",0,92,105,159,356,282,899,"1,537","36,652"
486210,Pipeline transportation of natural gas,"Annual Payroll ($1,000)","2,981,259","1,462","4,993","6,162","11,008","23,625","16,907","46,732","87,264","2,893,995"
4869,Other pipeline transportation,Firms,63,3,10,5,3,21,7,3,31,32
4869,Other pipeline transportation,Establishments,539,3,10,5,3,21,24,30,75,464
4869,Other pipeline transportation,Employment,"6,739",[a],27,[b],[b],[c],228,[e],709,"6,030"
4869,Other pipeline transportation,"Annual Payroll ($1,000)","468,128",(D),"1,005",(D),(D),(D),"11,129",(D),"30,314","437,814"
48691,Pipeline transportation of refined petroleum products,Firms,52,3,9,3,2,17,5,3,25,27
48691,Pipeline transportation of refined petroleum products,Establishments,482,3,9,3,2,17,18,30,65,417
48691,Pipeline transportation of refined petroleum products,Employment,"6,004",[a],[b],[b],[b],[b],[c],[e],604,"5,400"
48691,Pipeline transportation of refined petroleum products,"Annual Payroll ($1,000)","416,575",(D),(D),(D),(D),(D),(D),(D),"24,966","391,609"
486910,Pipeline transportation of refined petroleum products,Firms,52,3,9,3,2,17,5,3,25,27
486910,Pipeline transportation of refined petroleum products,Establishments,482,3,9,3,2,17,18,30,65,417
486910,Pipeline transportation of refined petroleum products,Employment,"6,004",[a],[b],[b],[b],[b],[c],[e],604,"5,400"
486910,Pipeline transportation of refined petroleum products,"Annual Payroll ($1,000)","416,575",(D),(D),(D),(D),(D),(D),(D),"24,966","391,609"
48699,All other pipeline transportation,Firms,16,0,1,2,1,4,2,0,6,10
48699,All other pipeline transportation,Establishments,57,0,1,2,1,4,6,0,10,47
48699,All other pipeline transportation,Employment,735,0,[a],[a],[a],[b],[b],0,105,630
48699,All other pipeline transportation,"Annual Payroll ($1,000)","51,553",0,(D),(D),(D),(D),(D),0,"5,348","46,205"
486990,All other pipeline transportation,Firms,16,0,1,2,1,4,2,0,6,10
486990,All other pipeline transportation,Establishments,57,0,1,2,1,4,6,0,10,47
486990,All other pipeline transportation,Employment,735,0,[a],[a],[a],[b],[b],0,105,630
486990,All other pipeline transportation,"Annual Payroll ($1,000)","51,553",0,(D),(D),(D),(D),(D),0,"5,348","46,205"
487,Scenic & sightseeing transportation,Firms,"2,304",581,"1,013",260,217,"2,071",174,39,"2,284",20
487,Scenic & sightseeing transportation,Establishments,"2,380",581,"1,015",262,221,"2,079",187,51,"2,317",63
487,Scenic & sightseeing transportation,Employment,"23,414",0,"1,904","1,659","2,950","6,513","6,430","5,145","18,088","5,326"
487,Scenic & sightseeing transportation,"Annual Payroll ($1,000)","556,806","17,095","51,569","37,827","61,601","168,092","139,899","108,723","416,714","140,092"
4871,"Scenic & sightseeing transportation, land",Firms,484,99,189,53,61,402,55,14,471,13
4871,"Scenic & sightseeing transportation, land",Establishments,521,99,189,53,64,405,60,18,483,38
4871,"Scenic & sightseeing transportation, land",Employment,"8,605",[a],365,327,865,[g],"1,966","1,899",[i],[h]
4871,"Scenic & sightseeing transportation, land","Annual Payroll ($1,000)","188,107",(D),"8,643","6,289","15,584",(D),"35,400","36,443",(D),(D)
48711,"Scenic & sightseeing transportation, land",Firms,484,99,189,53,61,402,55,14,471,13
48711,"Scenic & sightseeing transportation, land",Establishments,521,99,189,53,64,405,60,18,483,38
48711,"Scenic & sightseeing transportation, land",Employment,"8,605",[a],365,327,865,[g],"1,966","1,899",[i],[h]
48711,"Scenic & sightseeing transportation, land","Annual Payroll ($1,000)","188,107",(D),"8,643","6,289","15,584",(D),"35,400","36,443",(D),(D)
487110,"Scenic & sightseeing transportation, land",Firms,484,99,189,53,61,402,55,14,471,13
487110,"Scenic & sightseeing transportation, land",Establishments,521,99,189,53,64,405,60,18,483,38
487110,"Scenic & sightseeing transportation, land",Employment,"8,605",[a],365,327,865,[g],"1,966","1,899",[i],[h]
487110,"Scenic & sightseeing transportation, land","Annual Payroll ($1,000)","188,107",(D),"8,643","6,289","15,584",(D),"35,400","36,443",(D),(D)
4872,"Scenic & sightseeing transportation, water",Firms,"1,670",449,759,191,137,"1,536",104,20,"1,660",10
4872,"Scenic & sightseeing transportation, water",Establishments,"1,699",449,759,193,137,"1,538",111,26,"1,675",24
4872,"Scenic & sightseeing transportation, water",Employment,"12,921",0,"1,407","1,223","1,816","4,446","3,778","2,556","10,780","2,141"
4872,"Scenic & sightseeing transportation, water","Annual Payroll ($1,000)","313,306","13,223","38,829","28,742","37,716","118,510","85,492","52,248","256,250","57,056"
48721,"Scenic & sightseeing transportation, water",Firms,"1,670",449,759,191,137,"1,536",104,20,"1,660",10
48721,"Scenic & sightseeing transportation, water",Establishments,"1,699",449,759,193,137,"1,538",111,26,"1,675",24
48721,"Scenic & sightseeing transportation, water",Employment,"12,921",0,"1,407","1,223","1,816","4,446","3,778","2,556","10,780","2,141"
48721,"Scenic & sightseeing transportation, water","Annual Payroll ($1,000)","313,306","13,223","38,829","28,742","37,716","118,510","85,492","52,248","256,250","57,056"
487210,"Scenic & sightseeing transportation, water",Firms,"1,670",449,759,191,137,"1,536",104,20,"1,660",10
487210,"Scenic & sightseeing transportation, water",Establishments,"1,699",449,759,193,137,"1,538",111,26,"1,675",24
487210,"Scenic & sightseeing transportation, water",Employment,"12,921",0,"1,407","1,223","1,816","4,446","3,778","2,556","10,780","2,141"
487210,"Scenic & sightseeing transportation, water","Annual Payroll ($1,000)","313,306","13,223","38,829","28,742","37,716","118,510","85,492","52,248","256,250","57,056"
4879,"Scenic & sightseeing transportation, other",Firms,154,33,65,16,19,133,15,5,153,1
4879,"Scenic & sightseeing transportation, other",Establishments,160,33,67,16,20,136,16,7,159,1
4879,"Scenic & sightseeing transportation, other",Employment,"1,888",[a],132,109,269,[f],686,690,[g],[a]
4879,"Scenic & sightseeing transportation, other","Annual Payroll ($1,000)","55,393",(D),"4,097","2,796","8,301",(D),"19,007","20,032",(D),(D)
48799,"Scenic & sightseeing transportation, other",Firms,154,33,65,16,19,133,15,5,153,1
48799,"Scenic & sightseeing transportation, other",Establishments,160,33,67,16,20,136,16,7,159,1
48799,"Scenic & sightseeing transportation, other",Employment,"1,888",[a],132,109,269,[f],686,690,[g],[a]
48799,"Scenic & sightseeing transportation, other","Annual Payroll ($1,000)","55,393",(D),"4,097","2,796","8,301",(D),"19,007","20,032",(D),(D)
487990,"Scenic & sightseeing transportation, other",Firms,154,33,65,16,19,133,15,5,153,1
487990,"Scenic & sightseeing transportation, other",Establishments,160,33,67,16,20,136,16,7,159,1
487990,"Scenic & sightseeing transportation, other",Employment,"1,888",[a],132,109,269,[f],686,690,[g],[a]
487990,"Scenic & sightseeing transportation, other","Annual Payroll ($1,000)","55,393",(D),"4,097","2,796","8,301",(D),"19,007","20,032",(D),(D)
488,Support activities for transportation,Firms,"25,774","2,762","11,709","5,040","3,066","22,577","2,410",489,"25,476",298
488,Support activities for transportation,Establishments,"31,876","2,775","11,747","5,156","3,298","22,976","3,244","1,839","28,059","3,817"
488,Support activities for transportation,Employment,"484,611",0,"25,209","32,919","40,750","98,878","87,269","74,671","260,818","223,793"
488,Support activities for transportation,"Annual Payroll ($1,000)","17,098,170","156,488","755,863","986,479","1,292,850","3,191,680","2,958,668","2,559,934","8,710,282","8,387,888"
4881,Support activities for air transportation,Firms,"3,434",354,"1,368",685,399,"2,806",445,103,"3,354",80
4881,Support activities for air transportation,Establishments,"4,417",354,"1,368",688,405,"2,815",492,229,"3,536",881
4881,Support activities for air transportation,Employment,"127,585",0,"2,934","4,504","5,287","12,725","16,364","16,183","45,272","82,313"
4881,Support activities for air transportation,"Annual Payroll ($1,000)","3,713,423","39,949","81,229","111,985","152,533","385,696","496,364","474,733","1,356,793","2,356,630"
48811,Airport operations,Firms,"1,200",110,445,202,157,914,197,46,"1,157",43
48811,Airport operations,Establishments,"1,811",110,445,204,158,917,222,135,"1,274",537
48811,Airport operations,Employment,"65,876",0,927,"1,337","2,113","4,377","7,238","6,316","17,931","47,945"
48811,Airport operations,"Annual Payroll ($1,000)","1,515,341","9,813","27,577","29,126","52,824","119,340","194,563","195,147","509,050","1,006,291"
488111,Air traffic control,Firms,25,7,9,1,2,19,2,2,23,2
488111,Air traffic control,Establishments,151,7,9,1,2,19,2,77,98,53
488111,Air traffic control,Employment,796,0,[b],[a],[b],60,[b],[e],[f],[e]
488111,Air traffic control,"Annual Payroll ($1,000)","35,862",444,(D),(D),(D),"1,874",(D),(D),(D),(D)
488119,Other airport operations,Firms,"1,175",103,436,201,155,895,195,44,"1,134",41
488119,Other airport operations,Establishments,"1,660",103,436,203,156,898,220,58,"1,176",484
488119,Other airport operations,Employment,"65,080",0,[f],[g],[g],"4,317",[i],[i],[j],[k]
488119,Other airport operations,"Annual Payroll ($1,000)","1,479,479","9,369",(D),(D),(D),"117,466",(D),(D),(D),(D)
48819,Other support activities for air transportation,Firms,"2,259",244,923,484,242,"1,893",253,64,"2,210",49
48819,Other support activities for air transportation,Establishments,"2,606",244,923,484,247,"1,898",270,94,"2,262",344
48819,Other support activities for air transportation,Employment,"61,709",0,"2,007","3,167","3,174","8,348","9,126","9,867","27,341","34,368"
48819,Other support activities for air transportation,"Annual Payroll ($1,000)","2,198,082","30,136","53,652","82,859","99,709","266,356","301,801","279,586","847,743","1,350,339"
488190,Other support activities for air transportation,Firms,"2,259",244,923,484,242,"1,893",253,64,"2,210",49
488190,Other support activities for air transportation,Establishments,"2,606",244,923,484,247,"1,898",270,94,"2,262",344
488190,Other support activities for air transportation,Employment,"61,709",0,"2,007","3,167","3,174","8,348","9,126","9,867","27,341","34,368"
488190,Other support activities for air transportation,"Annual Payroll ($1,000)","2,198,082","30,136","53,652","82,859","99,709","266,356","301,801","279,586","847,743","1,350,339"
4882,Support activities for rail transportation,Firms,454,41,120,86,55,302,78,35,415,39
4882,Support activities for rail transportation,Establishments,831,41,121,88,59,309,100,89,498,333
4882,Support activities for rail transportation,Employment,"22,954",0,273,571,802,"1,646","3,010","5,477","10,133","12,821"
4882,Support activities for rail transportation,"Annual Payroll ($1,000)","738,994","1,694","7,785","15,068","21,510","46,057","82,153","170,691","298,901","440,093"
48821,Support activities for rail transportation,Firms,454,41,120,86,55,302,78,35,415,39
48821,Support activities for rail transportation,Establishments,831,41,121,88,59,309,100,89,498,333
48821,Support activities for rail transportation,Employment,"22,954",0,273,571,802,"1,646","3,010","5,477","10,133","12,821"
48821,Support activities for rail transportation,"Annual Payroll ($1,000)","738,994","1,694","7,785","15,068","21,510","46,057","82,153","170,691","298,901","440,093"
488210,Support activities for rail transportation,Firms,454,41,120,86,55,302,78,35,415,39
488210,Support activities for rail transportation,Establishments,831,41,121,88,59,309,100,89,498,333
488210,Support activities for rail transportation,Employment,"22,954",0,273,571,802,"1,646","3,010","5,477","10,133","12,821"
488210,Support activities for rail transportation,"Annual Payroll ($1,000)","738,994","1,694","7,785","15,068","21,510","46,057","82,153","170,691","298,901","440,093"
4883,Support activities for water transportation,Firms,"1,987",242,860,251,202,"1,555",262,93,"1,910",77
4883,Support activities for water transportation,Establishments,"2,496",242,866,258,227,"1,593",312,214,"2,119",377
4883,Support activities for water transportation,Employment,"78,702",0,"1,580","1,707","2,789","6,076","9,963","14,037","30,076","48,626"
4883,Support activities for water transportation,"Annual Payroll ($1,000)","3,349,988","17,431","80,349","62,038","100,405","260,223","362,442","540,314","1,162,979","2,187,009"
48831,Port & harbor operations,Firms,157,15,37,19,23,94,23,14,131,26
48831,Port & harbor operations,Establishments,201,15,37,19,24,95,26,20,141,60
48831,Port & harbor operations,Employment,"7,304",0,82,136,340,558,855,"1,097","2,510","4,794"
48831,Port & harbor operations,"Annual Payroll ($1,000)","254,864","1,648","2,555","5,578","11,800","21,581","26,344","48,634","96,559","158,305"
488310,Port & harbor operations,Firms,157,15,37,19,23,94,23,14,131,26
488310,Port & harbor operations,Establishments,201,15,37,19,24,95,26,20,141,60
488310,Port & harbor operations,Employment,"7,304",0,82,136,340,558,855,"1,097","2,510","4,794"
488310,Port & harbor operations,"Annual Payroll ($1,000)","254,864","1,648","2,555","5,578","11,800","21,581","26,344","48,634","96,559","158,305"
48832,Marine cargo handling,Firms,385,37,95,30,55,217,69,54,340,45
48832,Marine cargo handling,Establishments,612,37,98,30,57,222,85,113,420,192
48832,Marine cargo handling,Employment,"50,273",0,221,205,775,"1,201","2,596","8,711","12,508","37,765"
